customer_id,idade,genero,localizacao,tempo_cliente_anos,tipo_politica,premio_mensal,nivel_cobertura,sinistros_ultimo_ano,atraso_pagamento_dias,satisfacao_cliente,numero_interacoes_atendimento,churn
1483,56,F,Suburbano,5,Terceiros,201.8,Alta,0,0,3,2,0
1484,38,F,Urbano,4,Compreensiva,330.3,Alta,0,0,2,5,0
1485,48,M,Suburbano,2,Compreensiva,313.09,Media,1,13,5,2,0
1486,53,M,Suburbano,8,Compreensiva,322.39,Alta,0,0,5,1,0
1487,46,M,Urbano,1,Compreensiva,303.05,Alta,1,7,2,2,0
1488,40,M,Urbano,3,Terceiros,215.15,Alta,1,0,1,0,0
1489,59,M,Urbano,4,Basica,139.68,Media,0,0,3,1,0
1490,27,F,Urbano,16,Compreensiva,287.06,Baixa,0,0,5,2,0
1491,33,M,Suburbano,1,Compreensiva,317.35,Media,0,0,2,1,0
1492,19,F,Urbano,4,Compreensiva,275.86,Baixa,1,0,4,3,0
1493,54,F,Rural,3,Basica,126.82,Baixa,1,16,5,4,0
1494,36,M,Urbano,7,Basica,157.67,Media,0,0,2,2,0
1495,53,M,Urbano,3,Terceiros,240.1,Baixa,0,0,2,3,0
1496,38,M,Suburbano,2,Compreensiva,285.78,Media,3,0,4,1,0
1497,56,M,Urbano,2,Terceiros,246.21,Baixa,1,11,5,1,0
1498,44,F,Suburbano,8,Compreensiva,290.58,Alta,0,0,3,2,0
1499,42,F,Urbano,4,Terceiros,206.0,Media,0,0,4,1,0
1500,33,M,Urbano,6,Terceiros,209.93,Media,1,0,3,1,0
1501,38,F,Suburbano,4,Terceiros,208.42,Alta,0,0,3,2,0
1502,60,F,Urbano,4,Compreensiva,311.84,Alta,0,0,2,1,0
1503,43,F,Urbano,6,Compreensiva,324.01,Baixa,0,15,3,2,1
1504,39,F,Urbano,10,Terceiros,258.14,Alta,1,0,1,0,0
1505,30,M,Urbano,2,Terceiros,227.73,Media,0,0,4,3,0
1506,40,M,Urbano,8,Terceiros,257.03,Baixa,0,7,3,0,0
1507,41,M,Urbano,2,Compreensiva,279.55,Media,2,0,3,3,0
1508,53,M,Suburbano,5,Terceiros,275.67,Media,1,0,4,2,0
1509,51,F,Urbano,1,Compreensiva,322.95,Alta,0,0,2,3,0
1510,47,M,Urbano,3,Compreensiva,306.24,Baixa,0,17,4,1,1
1511,49,M,Suburbano,6,Basica,101.77,Baixa,1,11,4,2,0
1512,48,F,Rural,5,Compreensiva,272.97,Alta,0,0,4,0,0
1513,46,F,Urbano,9,Terceiros,233.11,Media,0,15,4,3,0
1514,34,M,Urbano,4,Terceiros,206.35,Alta,0,8,3,3,0
1515,35,M,Suburbano,20,Terceiros,131.12,Media,1,0,4,1,0
1516,42,F,Suburbano,15,Terceiros,218.47,Media,0,0,3,1,0
1517,39,M,Suburbano,11,Terceiros,223.71,Alta,1,0,3,4,0
1518,59,F,Urbano,4,Terceiros,202.21,Alta,0,0,5,2,0
1519,41,M,Suburbano,2,Basica,131.74,Media,0,0,3,3,0
1520,50,F,Urbano,9,Terceiros,250.13,Media,0,0,3,0,0
1521,47,M,Suburbano,8,Basica,101.06,Alta,0,15,5,4,0
1522,37,M,Suburbano,3,Terceiros,176.28,Media,0,0,5,3,0
1523,69,F,Urbano,1,Compreensiva,357.02,Media,0,0,2,5,0
1524,45,M,Urbano,9,Terceiros,218.66,Baixa,0,11,1,1,0
1525,64,M,Urbano,6,Compreensiva,324.2,Media,0,15,3,0,0
1526,46,M,Urbano,2,Basica,100.0,Alta,1,21,2,3,1
1527,43,F,Urbano,3,Compreensiva,320.48,Media,0,0,2,0,0
1528,33,F,Urbano,5,Compreensiva,317.13,Alta,2,0,3,3,0
1529,42,M,Urbano,1,Basica,116.32,Baixa,1,0,2,7,0
1530,56,M,Urbano,13,Terceiros,254.6,Media,0,0,4,0,0
1531,58,F,Urbano,2,Terceiros,234.05,Media,0,0,2,0,0
1532,45,M,Urbano,5,Compreensiva,350.2,Media,0,0,4,2,0
1533,62,M,Rural,1,Basica,149.33,Media,3,17,3,3,1
1534,45,F,Urbano,7,Basica,113.74,Media,0,0,4,2,0
1535,39,F,Urbano,2,Terceiros,233.26,Baixa,1,15,2,0,1
1536,41,M,Suburbano,2,Terceiros,244.32,Media,1,0,5,3,0
1537,50,M,Urbano,5,Compreensiva,285.38,Baixa,0,17,2,0,1
1538,43,F,Urbano,11,Terceiros,203.08,Alta,0,0,5,3,0
1539,46,F,Suburbano,15,Compreensiva,314.75,Media,0,0,5,2,0
1540,49,F,Rural,8,Compreensiva,300.48,Alta,1,0,4,0,0
1541,50,M,Urbano,3,Compreensiva,337.24,Media,0,0,3,1,0
1542,36,M,Suburbano,11,Terceiros,247.6,Media,0,0,4,1,0
1543,48,F,Urbano,1,Compreensiva,307.64,Alta,3,0,5,3,0
1544,53,M,Suburbano,6,Terceiros,238.22,Alta,0,0,3,2,0
1545,51,M,Rural,15,Compreensiva,332.93,Baixa,0,0,4,2,0
1546,51,M,Urbano,3,Compreensiva,292.72,Alta,2,0,3,1,0
1547,29,M,Urbano,5,Terceiros,185.94,Media,1,0,2,6,0
1548,43,M,Urbano,7,Compreensiva,285.51,Media,0,13,2,3,1
1549,40,F,Suburbano,9,Basica,119.47,Media,0,19,4,2,1
1550,40,F,Urbano,4,Compreensiva,305.83,Alta,0,0,1,1,0
1551,62,F,Suburbano,13,Basica,167.3,Media,0,0,2,1,0
1552,45,M,Urbano,4,Basica,125.6,Media,0,0,2,2,0
1553,47,F,Urbano,5,Basica,149.85,Media,3,0,4,2,0
1554,40,M,Urbano,3,Terceiros,222.99,Alta,0,0,3,0,0
1555,46,F,Urbano,9,Compreensiva,325.04,Media,1,0,5,1,0
1556,45,M,Urbano,3,Compreensiva,289.73,Alta,0,0,3,4,0
1557,53,M,Urbano,13,Terceiros,246.23,Alta,1,16,4,3,0
1558,26,F,Urbano,3,Compreensiva,285.48,Alta,0,15,3,1,1
1559,57,F,Rural,8,Compreensiva,313.79,Media,0,0,5,3,0
1560,51,F,Urbano,7,Basica,159.69,Media,1,12,5,1,0
1561,45,F,Suburbano,6,Basica,122.35,Media,1,16,3,2,1
1562,46,F,Suburbano,12,Compreensiva,307.73,Baixa,2,0,3,1,0
1563,39,M,Suburbano,3,Terceiros,248.29,Media,3,0,4,1,0
1564,31,M,Urbano,25,Basica,127.49,Alta,0,0,4,1,0
1565,45,F,Urbano,2,Terceiros,201.48,Media,1,14,4,0,1
1566,74,M,Urbano,4,Compreensiva,356.9,Alta,1,0,2,0,0
1567,35,M,Rural,2,Terceiros,241.83,Baixa,1,0,4,0,0
1568,45,M,Urbano,6,Terceiros,247.83,Media,0,0,3,5,0
1569,40,F,Suburbano,8,Compreensiva,272.9,Alta,1,0,4,1,0
1570,46,M,Urbano,1,Terceiros,233.51,Baixa,1,0,4,2,0
1571,53,M,Suburbano,3,Terceiros,243.5,Media,1,11,3,2,0
1572,44,M,Urbano,5,Compreensiva,278.86,Baixa,0,0,1,1,0
1573,39,M,Suburbano,3,Compreensiva,272.79,Alta,0,13,1,2,1
1574,63,F,Suburbano,9,Basica,140.96,Alta,0,0,1,5,0
1575,49,F,Urbano,1,Terceiros,213.79,Alta,0,0,2,3,0
1576,62,M,Urbano,6,Terceiros,231.51,Media,0,0,2,1,0
1577,59,F,Urbano,5,Basica,129.88,Media,0,12,2,1,0
1578,38,M,Urbano,1,Terceiros,232.35,Media,1,0,4,3,0
1579,47,F,Urbano,7,Compreensiva,301.73,Baixa,1,0,4,1,0
1580,39,F,Urbano,6,Compreensiva,269.29,Media,1,11,2,1,0
1581,33,M,Urbano,9,Compreensiva,309.25,Media,0,0,1,3,0
1582,29,M,Urbano,3,Compreensiva,298.06,Alta,0,12,1,5,1
1583,34,M,Suburbano,21,Terceiros,219.05,Baixa,1,0,5,3,0
1584,44,F,Urbano,4,Terceiros,204.96,Media,0,0,3,0,0
1585,45,M,Urbano,4,Basica,139.04,Media,0,0,3,2,0
1586,47,M,Urbano,1,Compreensiva,300.33,Baixa,0,0,4,2,0
1587,45,M,Urbano,7,Terceiros,235.32,Media,1,0,4,0,0
1588,33,F,Suburbano,3,Compreensiva,297.26,Alta,0,0,4,0,0
1589,48,F,Suburbano,16,Terceiros,183.61,Media,0,0,2,1,0
1590,31,M,Suburbano,1,Compreensiva,334.9,Media,0,0,5,3,0
1591,21,F,Urbano,3,Terceiros,188.28,Media,0,0,5,2,0
1592,47,M,Urbano,7,Basica,114.95,Media,0,7,2,3,0
1593,48,M,Suburbano,1,Compreensiva,305.95,Media,1,0,5,1,0
1594,43,F,Urbano,5,Compreensiva,312.59,Media,1,15,5,3,1
1595,62,F,Urbano,13,Terceiros,244.27,Media,1,0,3,5,0
1596,22,M,Suburbano,9,Basica,113.88,Media,0,19,3,3,1
1597,59,F,Suburbano,14,Compreensiva,310.22,Alta,0,0,4,1,0
1598,48,M,Suburbano,6,Terceiros,206.08,Alta,1,0,3,6,0
1599,59,F,Urbano,1,Compreensiva,319.6,Baixa,0,0,3,2,0
1600,39,F,Urbano,3,Compreensiva,315.34,Alta,0,0,4,3,0
1601,49,M,Rural,7,Terceiros,213.37,Media,0,0,4,4,0
1602,45,F,Urbano,3,Compreensiva,305.32,Media,0,0,2,0,0
1603,57,M,Urbano,3,Terceiros,217.35,Media,1,0,2,2,0
1604,41,M,Suburbano,16,Compreensiva,301.07,Media,0,0,5,4,0
1605,66,M,Urbano,4,Compreensiva,320.76,Media,0,0,5,1,0
1606,53,F,Rural,5,Terceiros,212.64,Media,2,13,3,2,0
1607,41,M,Suburbano,14,Basica,123.4,Baixa,0,15,5,3,0
1608,51,F,Urbano,5,Compreensiva,307.14,Media,1,0,3,3,0
1609,30,M,Urbano,5,Terceiros,223.49,Media,1,0,5,2,0
1610,52,M,Suburbano,8,Basica,106.34,Alta,1,0,4,1,0
1611,50,F,Urbano,11,Terceiros,248.37,Media,1,0,3,4,0
1612,38,M,Urbano,11,Basica,100.0,Baixa,0,0,4,1,0
1613,53,M,Urbano,3,Compreensiva,320.78,Baixa,0,11,3,3,0
1614,31,M,Suburbano,6,Terceiros,244.58,Media,0,0,1,1,0
1615,40,M,Rural,1,Basica,139.82,Baixa,1,0,5,2,0
1616,61,F,Suburbano,2,Compreensiva,350.43,Alta,1,0,2,3,0
1617,39,M,Urbano,1,Basica,101.28,Media,1,17,2,1,1
1618,37,F,Urbano,1,Terceiros,176.25,Media,0,0,5,1,0
1619,31,M,Urbano,3,Compreensiva,302.21,Media,1,0,2,2,0
1620,34,M,Suburbano,3,Terceiros,181.8,Alta,1,0,3,2,0
1621,51,F,Urbano,2,Basica,100.0,Baixa,0,0,4,3,0
1622,63,M,Urbano,2,Terceiros,218.01,Baixa,0,0,2,2,0
1623,44,M,Urbano,4,Terceiros,214.18,Alta,0,0,4,4,0
1624,47,F,Rural,24,Terceiros,218.48,Media,0,0,4,5,0
1625,45,M,Suburbano,7,Terceiros,222.06,Media,0,0,4,2,0
1626,40,F,Suburbano,1,Basica,115.28,Alta,0,0,2,0,0
1627,54,M,Urbano,5,Terceiros,210.15,Baixa,0,0,4,2,0
1628,58,M,Urbano,6,Basica,131.94,Baixa,0,0,3,5,0
1629,49,M,Urbano,2,Terceiros,206.79,Baixa,1,0,5,0,0
1630,42,M,Urbano,1,Terceiros,233.08,Media,0,0,3,2,0
1631,45,F,Urbano,14,Compreensiva,301.9,Media,0,0,3,2,0
1632,51,M,Rural,6,Basica,150.41,Media,0,0,3,3,0
1633,34,F,Urbano,10,Terceiros,214.66,Baixa,1,0,4,4,0
1634,58,F,Urbano,3,Basica,158.84,Alta,0,0,5,2,0
1635,53,F,Urbano,8,Basica,120.62,Media,0,12,4,2,0
1636,49,M,Rural,4,Compreensiva,288.65,Baixa,0,0,2,0,0
1637,47,F,Suburbano,2,Terceiros,256.38,Alta,0,0,5,3,0
1638,50,M,Urbano,8,Compreensiva,257.23,Baixa,1,0,4,2,0
1639,62,F,Rural,6,Terceiros,242.62,Media,1,0,4,3,0
1640,48,F,Suburbano,3,Compreensiva,321.02,Media,0,0,2,4,0
1641,45,F,Urbano,12,Basica,143.7,Media,0,0,2,1,0
1642,48,F,Urbano,4,Basica,135.45,Baixa,1,0,4,4,0
1643,55,M,Urbano,6,Compreensiva,336.59,Media,0,14,2,3,0
1644,41,M,Urbano,10,Terceiros,202.74,Media,1,0,1,2,0
1645,37,F,Urbano,7,Terceiros,226.22,Baixa,1,20,2,3,1
1646,57,F,Urbano,4,Basica,140.37,Baixa,1,0,1,1,0
1647,34,F,Urbano,3,Compreensiva,296.59,Baixa,0,0,4,0,0
1648,47,F,Rural,1,Terceiros,251.81,Media,0,0,1,1,0
1649,36,M,Urbano,1,Terceiros,212.65,Baixa,0,0,4,0,0
1650,43,M,Suburbano,7,Terceiros,223.5,Media,2,0,4,1,0
1651,44,F,Suburbano,7,Compreensiva,308.57,Media,0,0,3,2,0
1652,48,M,Urbano,12,Terceiros,229.77,Media,0,0,3,2,0
1653,59,M,Urbano,3,Terceiros,216.83,Alta,1,21,4,1,1
1654,39,F,Urbano,1,Terceiros,236.24,Media,1,16,3,3,1
1655,42,F,Urbano,3,Compreensiva,311.01,Baixa,1,9,4,1,0
1656,49,M,Suburbano,13,Compreensiva,340.26,Media,0,0,3,4,0
1657,54,F,Urbano,6,Terceiros,226.08,Media,2,0,4,4,0
1658,51,F,Urbano,3,Terceiros,215.0,Baixa,0,13,5,2,0
1659,62,M,Urbano,8,Compreensiva,325.46,Media,1,0,4,3,0
1660,55,M,Urbano,2,Compreensiva,309.86,Alta,0,0,3,0,0
1661,42,F,Urbano,6,Basica,110.01,Media,0,0,3,0,0
1662,40,M,Urbano,1,Basica,111.44,Alta,1,0,3,2,0
1663,28,F,Urbano,1,Terceiros,189.95,Media,1,17,3,0,1
1664,49,F,Suburbano,4,Terceiros,249.22,Baixa,1,0,3,1,0
1665,41,M,Urbano,4,Compreensiva,296.75,Baixa,1,0,2,2,0
1666,53,M,Urbano,3,Basica,151.47,Baixa,1,10,4,1,0
1667,46,M,Urbano,4,Compreensiva,304.98,Media,1,15,1,3,1
1668,49,M,Urbano,2,Basica,145.0,Media,0,0,1,2,0
1669,48,M,Urbano,9,Terceiros,209.52,Media,0,0,1,3,0
1670,32,F,Rural,5,Terceiros,195.75,Alta,2,24,3,4,1
1671,35,F,Suburbano,5,Terceiros,218.67,Media,0,0,2,0,0
1672,58,F,Urbano,2,Compreensiva,303.63,Media,1,0,1,5,0
1673,62,M,Urbano,6,Terceiros,254.96,Alta,0,0,4,4,0
1674,50,M,Urbano,17,Compreensiva,307.88,Baixa,0,0,2,1,0
1675,48,M,Urbano,22,Basica,151.22,Media,0,0,2,0,0
1676,29,F,Urbano,4,Terceiros,204.54,Media,1,16,4,2,1
1677,60,M,Urbano,3,Terceiros,201.38,Baixa,0,0,3,2,0
1678,53,F,Suburbano,1,Compreensiva,342.67,Baixa,0,14,3,3,0
1679,38,M,Suburbano,2,Basica,100.0,Media,0,0,3,2,0
1680,47,F,Urbano,2,Compreensiva,300.73,Alta,0,0,3,2,0
1681,56,M,Urbano,5,Compreensiva,310.48,Media,0,0,1,1,0
1682,56,F,Rural,4,Terceiros,233.64,Alta,0,0,4,4,0
1683,47,F,Urbano,4,Basica,156.21,Media,0,0,3,3,0
1684,46,M,Urbano,5,Basica,130.76,Baixa,0,14,4,3,0
1685,56,M,Suburbano,4,Basica,100.0,Media,3,14,3,1,0
1686,24,M,Urbano,17,Terceiros,214.15,Baixa,0,0,2,2,0
1687,42,M,Suburbano,3,Terceiros,187.94,Media,1,0,5,5,0
1688,55,F,Urbano,7,Terceiros,181.54,Media,1,20,3,3,1
1689,62,M,Rural,15,Basica,147.9,Media,1,0,3,1,0
1690,50,F,Rural,8,Terceiros,227.01,Media,0,0,4,1,0
1691,49,F,Urbano,7,Terceiros,207.44,Baixa,0,0,4,1,0
1692,48,F,Urbano,10,Terceiros,209.34,Media,1,11,5,1,0
1693,51,F,Suburbano,14,Terceiros,242.34,Alta,0,0,1,2,0
1694,46,F,Urbano,6,Basica,144.94,Media,1,15,3,1,0
1695,58,M,Urbano,6,Basica,119.25,Alta,0,13,3,3,0
1696,42,F,Urbano,20,Compreensiva,310.8,Alta,0,18,2,4,0
1697,48,F,Urbano,4,Compreensiva,318.31,Media,0,15,5,1,0
1698,57,F,Suburbano,3,Compreensiva,332.1,Media,2,14,4,0,0
1699,67,M,Urbano,31,Terceiros,256.6,Media,2,14,3,1,0
1700,51,M,Suburbano,2,Compreensiva,329.35,Media,0,0,2,0,0
1701,38,M,Urbano,4,Terceiros,222.9,Alta,0,0,2,3,0
1702,42,M,Urbano,3,Terceiros,235.31,Alta,0,13,3,0,0
1703,29,M,Urbano,9,Compreensiva,263.31,Baixa,1,19,2,2,1
1704,43,M,Suburbano,14,Compreensiva,301.2,Media,0,20,3,4,1
1705,43,M,Suburbano,4,Compreensiva,318.61,Alta,0,0,1,1,0
1706,40,M,Suburbano,8,Basica,121.49,Alta,0,0,2,2,0
1707,51,M,Suburbano,6,Compreensiva,281.88,Media,0,0,3,2,0
1708,57,F,Suburbano,3,Compreensiva,337.75,Media,0,18,5,2,1
1709,51,M,Rural,10,Basica,137.3,Media,0,0,2,0,0
1710,48,M,Urbano,6,Compreensiva,309.39,Media,0,9,4,6,0
1711,29,M,Suburbano,10,Compreensiva,276.49,Baixa,1,0,4,3,0
1712,37,M,Urbano,1,Terceiros,201.61,Media,0,0,2,2,0
1713,48,M,Urbano,6,Compreensiva,323.49,Media,1,15,5,3,0
1714,43,F,Urbano,2,Basica,124.82,Alta,1,7,4,3,0
1715,28,F,Suburbano,5,Terceiros,194.78,Alta,0,0,5,2,0
1716,44,F,Suburbano,3,Compreensiva,294.03,Alta,2,12,1,0,1
1717,62,F,Rural,3,Terceiros,211.12,Media,1,0,1,2,0
1718,26,M,Urbano,4,Compreensiva,245.43,Media,1,0,2,0,0
1719,23,M,Urbano,4,Terceiros,193.67,Media,1,0,3,4,0
1720,31,M,Urbano,46,Compreensiva,316.12,Media,0,0,3,4,0
1721,42,M,Urbano,2,Compreensiva,304.75,Media,0,15,2,3,1
1722,52,M,Rural,8,Compreensiva,325.06,Alta,0,0,5,1,0
1723,51,M,Urbano,4,Compreensiva,311.21,Alta,1,16,3,1,1
1724,51,F,Urbano,2,Terceiros,222.77,Media,1,17,4,1,1
1725,33,M,Urbano,1,Terceiros,203.32,Alta,0,0,3,2,0
1726,55,F,Urbano,3,Terceiros,235.9,Alta,1,0,3,2,0
1727,59,F,Suburbano,6,Compreensiva,300.49,Media,1,0,5,0,0
1728,44,M,Urbano,12,Compreensiva,328.74,Media,0,0,5,1,0
1729,40,M,Suburbano,2,Compreensiva,324.72,Alta,0,0,3,4,0
1730,39,M,Suburbano,7,Basica,105.74,Baixa,0,0,5,0,0
1731,40,F,Urbano,2,Terceiros,186.96,Baixa,0,13,1,1,1
1732,52,M,Rural,14,Terceiros,202.09,Alta,0,13,3,2,0
1733,40,F,Urbano,4,Compreensiva,273.74,Media,0,0,4,0,0
1734,44,F,Suburbano,7,Compreensiva,309.42,Media,2,0,5,1,0
1735,41,F,Urbano,2,Terceiros,191.57,Media,0,0,4,2,0
1736,46,M,Urbano,2,Compreensiva,339.22,Alta,0,22,2,0,1
1737,46,F,Suburbano,8,Terceiros,225.55,Media,0,10,4,2,0
1738,47,M,Urbano,6,Compreensiva,274.81,Media,0,0,3,1,0
1739,45,M,Urbano,4,Compreensiva,309.01,Alta,0,0,2,2,0
1740,39,F,Rural,5,Compreensiva,294.29,Media,0,0,4,6,0
1741,51,M,Suburbano,3,Terceiros,200.17,Alta,1,0,3,1,0
1742,63,F,Urbano,2,Compreensiva,316.74,Media,1,15,3,0,0
1743,35,F,Urbano,2,Terceiros,190.64,Media,0,0,1,3,0
1744,51,F,Suburbano,1,Compreensiva,300.78,Baixa,1,12,2,1,0
1745,38,F,Urbano,7,Basica,119.66,Media,0,18,4,1,1
1746,54,M,Suburbano,22,Compreensiva,283.04,Media,2,0,5,1,0
1747,60,F,Urbano,16,Basica,121.83,Alta,1,17,2,1,0
1748,53,F,Suburbano,6,Terceiros,219.25,Alta,3,0,2,2,0
1749,37,F,Urbano,2,Basica,145.42,Alta,0,0,2,3,0
1750,51,M,Suburbano,27,Compreensiva,338.66,Media,0,0,4,1,0
1751,54,F,Urbano,1,Compreensiva,309.92,Alta,0,0,3,2,0
1752,57,F,Urbano,8,Compreensiva,326.52,Alta,0,0,5,3,0
1753,43,F,Urbano,4,Terceiros,208.0,Media,1,0,4,3,0
1754,51,F,Urbano,8,Compreensiva,313.59,Baixa,0,0,4,4,0
1755,48,F,Urbano,3,Compreensiva,343.38,Alta,0,16,2,1,1
1756,29,F,Urbano,19,Basica,125.36,Baixa,0,0,2,2,0
1757,37,F,Urbano,3,Terceiros,215.01,Alta,0,15,3,4,1
1758,50,F,Urbano,6,Compreensiva,319.85,Media,2,0,2,0,0
1759,56,M,Suburbano,10,Terceiros,222.84,Alta,2,0,4,0,0
1760,51,M,Urbano,7,Terceiros,202.96,Baixa,1,13,2,3,0
1761,60,F,Urbano,5,Terceiros,237.8,Alta,0,16,4,5,0
1762,23,M,Suburbano,12,Compreensiva,271.11,Baixa,2,18,4,2,1
1763,61,M,Urbano,9,Compreensiva,337.52,Alta,0,0,5,2,0
1764,45,M,Suburbano,5,Compreensiva,317.83,Baixa,0,0,5,2,0
1765,45,F,Suburbano,11,Compreensiva,322.15,Media,0,0,3,1,0
1766,36,F,Urbano,7,Terceiros,199.98,Media,0,14,4,4,0
1767,37,M,Urbano,4,Basica,103.65,Media,1,0,5,1,0
1768,65,F,Suburbano,3,Compreensiva,300.44,Alta,0,0,5,1,0
1769,56,M,Suburbano,7,Compreensiva,306.17,Media,1,0,4,3,0
1770,36,F,Urbano,3,Compreensiva,287.43,Media,0,0,5,2,0
1771,28,M,Urbano,14,Basica,115.39,Alta,2,0,3,3,0
1772,49,M,Urbano,4,Terceiros,197.13,Media,0,0,4,5,0
1773,56,M,Suburbano,10,Terceiros,253.39,Alta,0,0,3,4,0
1774,53,M,Urbano,6,Terceiros,236.07,Baixa,0,11,3,1,0
1775,18,F,Urbano,8,Terceiros,232.96,Media,0,0,4,2,0
1776,32,F,Urbano,4,Compreensiva,296.17,Baixa,0,0,1,4,0
1777,45,F,Rural,3,Basica,119.23,Alta,0,0,3,1,0
1778,41,F,Suburbano,3,Basica,112.32,Alta,0,0,2,4,0
1779,37,F,Rural,3,Basica,120.75,Alta,0,15,4,1,1
1780,50,M,Urbano,13,Basica,155.79,Media,1,0,3,0,0
1781,42,M,Rural,32,Compreensiva,262.72,Media,0,17,4,0,0
1782,49,M,Suburbano,33,Basica,140.14,Alta,0,0,3,1,0
1783,58,M,Urbano,2,Terceiros,217.93,Baixa,0,0,2,4,0
1784,49,M,Suburbano,3,Terceiros,235.13,Media,1,0,2,0,0
1785,45,M,Urbano,4,Terceiros,238.18,Media,0,0,2,0,0
1786,40,M,Suburbano,2,Compreensiva,301.53,Media,0,0,3,1,0
1787,47,M,Suburbano,2,Terceiros,246.02,Baixa,0,0,3,2,0
1788,63,F,Rural,11,Terceiros,234.97,Media,1,0,3,3,0
1789,44,M,Rural,11,Terceiros,218.46,Baixa,1,0,2,1,0
1790,38,M,Suburbano,5,Compreensiva,287.96,Alta,1,0,4,2,0
1791,41,F,Suburbano,1,Basica,142.45,Media,0,0,3,2,0
1792,55,F,Suburbano,2,Compreensiva,351.44,Baixa,0,0,4,3,0
1793,36,M,Urbano,5,Compreensiva,293.65,Media,0,0,4,1,0
1794,42,M,Urbano,1,Terceiros,221.67,Alta,0,0,3,1,0
1795,37,F,Urbano,1,Terceiros,220.99,Media,1,0,1,2,0
1796,20,M,Rural,5,Terceiros,220.17,Media,0,0,4,2,0
1797,48,M,Urbano,12,Basica,137.19,Alta,2,10,3,3,0
1798,48,M,Urbano,3,Compreensiva,303.86,Media,0,0,4,1,0
1799,38,F,Suburbano,12,Compreensiva,323.38,Media,1,17,4,2,0
1800,47,M,Suburbano,6,Compreensiva,351.6,Media,0,0,3,2,0
1801,35,F,Suburbano,1,Compreensiva,369.3,Alta,1,8,3,2,0
1802,45,F,Urbano,6,Terceiros,192.3,Baixa,2,0,4,3,0
1803,44,F,Suburbano,4,Compreensiva,333.07,Baixa,1,0,3,2,0
1804,49,F,Suburbano,10,Basica,131.07,Media,1,0,4,2,0
1805,59,M,Urbano,11,Basica,136.81,Media,1,0,5,0,0
1806,39,F,Urbano,1,Compreensiva,263.67,Media,1,24,1,4,1
1807,36,M,Suburbano,5,Terceiros,239.51,Baixa,1,8,2,1,0
1808,42,F,Urbano,3,Basica,106.33,Media,2,0,1,4,0
1809,43,M,Urbano,1,Basica,125.13,Alta,1,0,2,2,0
1810,50,M,Urbano,2,Compreensiva,275.87,Media,2,0,2,0,0
1811,35,M,Urbano,1,Basica,145.32,Media,1,0,2,3,0
1812,50,M,Urbano,1,Compreensiva,323.46,Baixa,0,24,3,2,1
1813,38,F,Rural,7,Compreensiva,312.67,Media,1,0,4,0,0
1814,45,F,Urbano,10,Terceiros,247.92,Media,0,0,2,2,0
1815,46,F,Suburbano,6,Terceiros,231.97,Media,0,14,4,1,0
1816,47,M,Suburbano,2,Compreensiva,313.05,Baixa,0,0,2,3,0
1817,48,M,Urbano,11,Compreensiva,320.2,Media,0,0,3,0,0
1818,43,M,Urbano,4,Terceiros,209.87,Baixa,0,14,3,2,1
1819,42,M,Suburbano,4,Basica,124.66,Baixa,2,0,4,1,0
1820,50,M,Urbano,3,Compreensiva,307.9,Baixa,2,12,3,0,1
1821,40,F,Urbano,3,Compreensiva,283.67,Alta,3,0,2,1,0
1822,33,M,Suburbano,5,Compreensiva,270.3,Alta,0,0,4,0,0
1823,41,M,Rural,7,Compreensiva,305.88,Media,0,0,3,2,0
1824,37,M,Suburbano,7,Basica,112.43,Media,1,0,2,2,0
1825,49,F,Urbano,4,Compreensiva,341.04,Media,2,0,2,4,0
1826,38,F,Suburbano,6,Terceiros,249.2,Media,0,0,2,3,0
1827,41,F,Urbano,9,Basica,100.0,Media,0,0,4,1,0
1828,46,M,Urbano,1,Terceiros,208.03,Media,1,14,4,4,1
1829,33,M,Suburbano,6,Compreensiva,271.17,Media,0,19,3,4,1
1830,59,M,Suburbano,3,Terceiros,216.87,Alta,0,0,4,4,0
1831,40,F,Urbano,3,Basica,124.0,Baixa,1,0,4,2,0
1832,42,F,Urbano,2,Compreensiva,288.3,Media,1,0,2,4,0
1833,55,F,Urbano,1,Basica,127.16,Media,0,0,3,2,0
1834,36,M,Urbano,2,Basica,135.48,Alta,2,0,3,1,0
1835,43,F,Urbano,10,Compreensiva,331.11,Baixa,1,0,3,1,0
1836,47,M,Urbano,19,Compreensiva,276.95,Media,0,0,5,1,0
1837,46,F,Urbano,6,Compreensiva,296.49,Baixa,1,15,1,2,1
1838,20,F,Urbano,2,Basica,101.92,Media,1,0,4,1,0
1839,55,M,Urbano,3,Compreensiva,309.4,Media,1,28,3,4,1
1840,45,F,Urbano,8,Compreensiva,325.67,Media,1,0,2,0,0
1841,34,F,Urbano,9,Compreensiva,272.57,Baixa,2,0,4,1,0
1842,57,M,Urbano,10,Terceiros,254.18,Baixa,0,0,5,1,0
1843,46,F,Suburbano,5,Compreensiva,319.73,Media,2,7,4,2,0
1844,28,M,Urbano,10,Terceiros,191.33,Baixa,0,0,1,1,0
1845,47,M,Urbano,6,Compreensiva,305.09,Alta,0,0,3,3,0
1846,51,M,Urbano,9,Compreensiva,331.34,Alta,0,0,3,3,0
1847,40,M,Rural,6,Basica,136.1,Media,0,0,4,2,0
1848,46,F,Suburbano,3,Compreensiva,290.44,Media,1,0,2,2,0
